blog measures and user ratings: google blogs (see http://blogsearch.google.com/) and technorati (see http://technorati.com/) are two widely used blog search engines.,0
downloaded from https://academic.oup.com/sf/article-abstract/88/2/607/2235181 by university of melbourne library user on 11 january 2020,0
dna sequences in the promoter region were analysed with the tess interface (http//:www.cbil.upenn.edu/tess) for putative transcription factors binding sites using the transfac database.,1
more information about the open practices badges can be found at https://www.psychologicalscience.org/publications/badges.,0
"this study, we investigated a total of 70 complete genome sequences of human mers-cov strains that were downloaded from the database of national center for biotechnology information (ncbi; http://www.ncbi.nlm.nih.gov/genomes/virusvariation/database/nph-select2.cgi)",1
all the data analysis scripts necessary to reproduce these results are openly available at the following address: https:// osf.io/a6m2g/,1
all the data analysis scripts necessary to reproduce these results are openly available at the following address: https://osf.io/a6m2g/,1
"for each virus listed in table 1 , we retrieved mhc-i restricted t-cell epitopes from the immune epitope database (iedb) (http://www.iedb.org), which is the largest publicly available database of epitopes for infectious agents [8]",1
"all putative lipids were identified by using exact molecular weights, nitrogen rule, ms2 fragment, and literature/database searches including metlin database (http:// metlin.scripps.edu/), human metabolome database (http://www.hmdb.ca/), lipidmaps (http://www.lipidmaps.org/), and kegg database (http://www.genome. jp/kegg).",1
"my inquiry focuses on labor union members' involvement in their children's schools, but analyses presented in the online supplement (http://asr.sagepub.com/supplemental) compare union and 0n-union members' civic engagement",0
"according to pubmed (https://www.ncbi.nlm. nih.gov/pubmed/), in less than two months, over 200 papers have been published on covid-19 including its virology, epidemiology, etiology, diagnosis, and treatment since the first report on january 7, 2020 that determined the sequence of the virus isolated from multiple patients [3]",0
the software bowtie2 (version: bowtie2-2.1.0) and rfam database (http://rfam.xfam. org/) were used to filter ribosomal rna or transfer rna,1
reprints and permission information is available online at http://npg.nature.com/ reprintsandpermissions/,0
"similarly, entire geo datasets may be accessed in the same manner at https://www.ncbi.nlm.nih.gov/gds",0
an electronic companion to this paper is available as part of the online version that can be found at http://mansci.journal.informs.org/.,0
"datasets were extracted using the \""expression profile\"" function (available at http://refdic.rcai.riken. jp/profile.cgi) utilizing the microarray profile type and using the official gene symbol \""taar1.\""",1
the corresponding amino acid sequences of s protein were then aligned with clustal w http://www.ebi.ac.uk/clustalw/,0
"the computer code that performs the analysis is available at https://github.com/ksxue/parallel-evolution (with a copy archived at https://github.com/elifesciences-publications/parallel-evolution) and in supplementary file 2 (xue, 2017) .",1
all raw data is available on our osf project page (https://osf.io/4rmnv/?),1
please access these web sites via the online version of this summary at http://dx.doi.org/10,0
"we conducted a follow-up study with a dif-downloaded from https://academic.oup.com/jcr/article-abstract/35/5/715/1785170 by university of virginia library user on 03 may 2019 ferent set of participants from the same population (n p to address the possibility that participants showed re-164) duced interest in acquiring the generic cue in the subsequent trip condition because they would have a0ther opportunity (i.e., during the business trip) to buy the generic cue later rather than due to memory protection concerns",0
"downloaded from https://academic.oup.com/sf/article-abstract/96/2/751/4797142 by simon@cos.io, simon@cos.io on 21 0vember 2019movement office-holdingtwo measures assess movement office-holding",0
downloaded from https://academic.oup.com/jpart/article-abstract/27/1/68/2629341 by university of melbourne library user on 20 september 2019 across various countries,0
datasets and nomenclature of genes. sequence similarity searches were performed using the ncbi blast tools blastn http://blast.ncbi.nlm.nih.gov/blast.cgi and ensembl blast/blat search programs http:// www.ensembl.org/multi/tools/blast?db=core using default parameters,1
"to view supplementary material for this article, please visit http://dx.doi.org/10.1017/s0003055415000441",0
the college board official statistics are slightly lower at around 60% (see http://apcentral.collegeboard.com/apc/public/program/index.html),0
"this content downloaded from 128.250.144.144 on tue, 06 aug 2019 19:43:26 utc all use subject to https://about.jstor.org/terms",0
supplementary material for this article is available online at the cps website http:// journals.sagepub.com/doi/suppl/10.1177/0010414017740590.,0
the program's website contains up-to-date descriptions of the program and of its impacts: http://www.oportunidades.gob.mx/index.html ðsee also the papers cited in n.,0
"more details on the distribution of policies in the data can be found in table a1, and college-specific policies are maintained at https://apscore.collegeboard.org/creditandplacement/search-credit-policies",0
"this paper is available at http://www.people.hbs.edu/wkerr/. universities, government research labs, and certain nonprofits exempt from the cap and took effect in fiscal year 2001",0
"according to the lead singer, thom yorke, radiohead profited from the pwyw format, making more money from digital downloads of ""in rainbows"" than from digital downloads of all the band's other studio albums combined (see http://www.wired.com/entertainment/music/magazine/16-01/ff_yorke?currentpage=all",0
sdwa compliance data are available at http://www.epa-echo.gov/echo/compliance_report_sdwa.html,1
"for more information, see the educational testing service website posted replies to questions: http://www.ets.org/portal/site/ets/menuitem.2e37a093417f63e3aa77b13bc3921509/?vgnextoid=a2912d3631df4010vgnvcm10000022f95190rcrd&vgnextchannel=57ec253b164f4010vgnvcm10000022f95190rcrd.",0
mutual crosstalk between glioma cells and astrocytes plays a central role in cell infiltration through blood vessels through regulation of h + /ca 2 role of cspg and microenvironment in regulation of glioma invasion plos one | https://doi.org/10.,0
"data are from representative samples of ibge's 1991, 2000, and 2010 censuses (minnesota population center, [2013, integrated public use microdata series, international: version 6.2, minneapolis: university of minnesota): https://www.ipums.org/ (last accessed may 2014).",1
downloaded from https://www.cambridge.org/core. /www.cambridge.org/core/terms,0
similarities were calculated using dnaman (https://www.lynnon.com/).,1
can be found here: http://www.mccauslandcenter.sc. edu/delab/sites/sc.edu.delab/files/attachments/snd_reilly_desai. txt. this dataset also includes several thousand entries consisting entirely of punctuation and numerals which were removed prior to the current analysis.,1
"recently, the bat1k project (http://bat1k.ucd.ie/) was announced as a global effort to sequence, assemble and annotate high-quality genomes of all living bat species (2) . we aim to extend our annotation of ncrnas regularly and whenever new bat genomes become publicly available.",0
associated raw data is reported in s4 table. https://doi.org/10.1371/journal.pone.0186854.g004,1
"later that month, after massemba-débat had been missing from the capital city for a couple of weeks, cuban-trained paramilitary forces loyal to massamba-débat refused to submit https://doi.org/10.1017/s0043887115000118 downloaded",0
the data are available from the antitrust division web site (www.usdoj.gov/atr/public/10804a.htm and http://www.usdoj.gov/atr/public/workstats.htm) on a fiscal year basis. i define funds as the weighted average of the budget allocations for periods that include two fiscal years.,1
the pre-publication history for this paper can be accessed here:http://www.biomedcentral.com/1471-2458/9/242/pre pub,0
vp5 subcellulat distribution analyses were performed using the image j program (http://imagej.nih.gov/ij/) on images corresponding to basal confocal sections from single cells stained with either anti-flag or-vp5 serum,1
"supplementary material is available at social forces online, http://sf.oxfordjournals.org/.",0
the online supplements [appendices/data supplements/etc.] are available at http://journals.sagepub.com/doi/suppl/10.1177/0022002715569772.,0
"datasets for taar1 expression were extracted from http:// biogps.org using the search function to query for \""taar1.\",1
"to compare our networks with their 17-network parcellation (https://surfer.nmr.mgh.harvard.edu/fswiki/corticalparcellation_yeo2011), we calculated the percentage of cortical overlap of our components with their masks for the core and dorsal medial dn subsystems",1
"for information on survey design and administration, consult the extensive online documentation available at http://psidonline.isr.umich.edu.",0
dataset available from http://ds. biogps.org/?dataset=e-geod-36456&gene=111174),1
metaboanalyst (http: //www.metaboanalyst.ca) was used for pathway enrichment analysis.,1
"the census published detailed information on the ""0n-white"" subpopulation only, but the difference is negligible; in these states, 99 percent of 0n-whites were ""negro."" 6. directories for 0rth carolina (http://www.digitalnc.org/collections/city-directories/)",0
"for genome and gene phylogenetic analysis, the forward and reverse sequence data were re-aligned and re-assembled into a single consensus sequence using the software mega v4.0 (molecular genetic analysis software; http://www. megasoftware.net)",1
preprocessing and analysis of imaging data were conducted using statistical parametric mapping software (spm8; http://www.fil.ion.ucl.ac.uk/spm) and followed standard processing procedures as previously published,1
we used the freesurfer software package (version 4.0.5; http://surfer.nmr.mgh.harvard.edu,1
"core social fluidity model, which includes multiple 0nhierarchical and hierarchical log-linear parameters, to describe origin-destination association, with substantively similar results (see tables s1 and s2 in the online supplement on the asr web site: http://www2.asanet.org/journals/asr/2009/toc070. html).",0
"for the sentiment analysis tool in chinese, we also select tencent nlp, as its algorithm was trained by hundreds of billions of entries of internet corpus data in chinese and with successful application in other tencent products (https://nlp.qq.com).",1
"the productivity gap between the manufacturing and public sectors has greatly widened since the 1980s, especially in countries with highly competitive private manufacturing industries (for average and country specific trends of sectoral productivity, see part a in the online supplement [http://asr.sagepub.com/supplemental])",0
all trees were visualized in figtree (http://tree.bio.ed.ac.uk/software/figtree/) and midpoint rooted for purposes of clarity,1
"educational testing service's praxis ii exams, a sequence of tests that focus on specific subject matter k0wledge and/or pedagogical preparation, are the tests prescribed by 0rth carolina's licensure policies (for more information, see the educational testing service web site: http://www.ets.org/praxis)",0
"an agilent 2100 bioanalyzer was used to check the purity of the total rna prior to crna probe production with the agilent low rna input fluorescent linear amplification kit (agilent technologies, http://www.agilent.com/).",0
"the list of samples, the illumina reads of the 16s bacterial sequence data and the otu tables have been deposited in dryad (http://dx.doi.org/10.5061/dryad.54f1jc2)",1
supplementary data related to this article can be found online at http://dx.doi.org/10.1016/j.compedu.2012.10.023,1
"domains with significant propensity to form transmembrane helices were identified with tmpred (expasy, swiss institute of bioinformatics, http://www.ch.embnet.org/software/ tmpred_form.html)",1
"go analysis of differentially expressed genes for all four time points, gene ontology (go) category analysis of the genes corresponding to the 1,785 differentially expressed transcripts was performed using the web-based bioinformatics tool database for annotation, visualisation, and integrated discovery (david, http:// david.abcc.ncifcrf.gov/)",1
"data sources used for scoring of movement office-holding variables type description archival records periodicals and newsletters of two key movement organizations: cebes's health in debate (saúde em debate) journal (http://www.saudeemdebate.org.br/) and abrasco bulletin (boletim da abrasco (https://www.abrasco.org.br/site/) newsletters and other archives of three organizations founded by sanitaristas: the national council of health secretaries, conass (http://www.conass.org.br/); the national health council, cns (http://conselho.saude.gov.br/); and the national council of municipal health secretaries, conasems (http://www.conasems.",1
the supplementary material for this article can be found online at: https://www.frontiersin.org/articles/10.3389/fmicb. 2018.01783/full#supplementary-material,0
"in order to identify the yields needed for accurate strain detection and differentiation, datasets with yields from 30,000 to 30,000,000 bases were generated randomly from total reads using fastq-tools (https://homes.cs.washington.edu/~{}dcjones/fastq-tools/)",1
"dataset. viral genomes (5, 326) were downloaded from the refseq database 41 (http://www.ncbi.nlm.nih.gov/ refseq/) in october of 2014",1
"first, we constructed alternative multihoming measures from alternative specifications of home at (equation 1) based on various concentration measures (for more details, see the web appendix at http://www.marketingpower.com/jm0v11)such as the herfindahl index, the rosenbluth index, and the comprehensive concentration index.",0
complete technical information about the survey is available at http://taps.wustl.edu,1
"conversely, our analysis of a dataset obtained from the biogps database in which normal mouse astrocytes were incubated with brain slices from a beta-amyloid overexpressing mouse model of alzheimer's disease (kurronen et al., unpublished, dataset available from http://ds.biogps.org/?dataset=e-geod-29317& gene=111174) revealed that taar1 rna expression was reduced relative to cells incubated with normal brain slices, and this difference could not be accounted for by age or developmental stage",1
all data have been made publicly available via the open science framework and can be accessed at https://osf.io/qh896/,1
"60 for a justification of this approach see mosteller and tukey 1977, 109. 61 random-effects models have the advantage of capturing the important cross-national variation in my sample. running fixed-effects models does 0t change the main findings (see electronic appendix at http://www.princeton.edu/~gpop) but it requires dropping several interesting time-invariant independent variables, so they are omitted here",0
surpi (http://chiulab.ucsf.edu/surpi/) was installed as an amazon ec2 cloud-computing instance using default parameters and all dependencies installed,1
complete documentation of all 16s rrna sequence analysis code can be found at https://rachaellappan.github.io/16s-analysis/.,0
supplementary content related to this article has been published online at http://dx. doi.org/10.1016/j.heliyon.2016.e00158,0
the culatr follows hong kong legislation and association for assessment and accreditation of laboratory animal care international recommended standards/guidelines (http://www.aaalac.org/about/ guidelines. cfm),0
the preregistration is available at https://aspredicted.org/8eg66.pdf.,0
we annotated snornas based on available alignments from the rfam database using gorap and additionally marked and classified them into box c/d and box h/aca when intersecting with the set of snornas from http://www.bioinf.uni-leipzig.de/publications/supplements/ 12-022 (46) (supplementary table s5 ).,1
"role of cspg and microenvironment in regulation of glioma invasion plos one | https://doi.org/10.1371/journal.pone.0204865 october 4, 2018 2 / 40",0
additional supporting information can be found at http://journals.sagepub.com/doi/suppl/10.1177/0956797617697739,0
"an advantage of ipums-cps data is that they are ""harmonized"" to ensure compatibility over time (http://cps.ipums.org/cps/).",1
"non-human and non-bacteria (unknown, viral, phage, human endogenous retroviruses [herv] and ambiguous) read ends were subjected to de novo assembly with the soapdenovo-trans software (http://soap.genomics.org.cn/soapdenovo-trans.html), using the default parameters",1
geographical data on the administrative boundaries for the whole world were obtained from a spatial database named gadm (http://www.gadm.org/),1
"for supplementary material for this article, please visit cambridge journals online http://dx.doi.org/10.1017/xps.2014.22",0
"a gene query for taar1 in the online catalog of somatic mutations in cancer (cosmic, forbes et al., 2017) using the genome browser tool (https://cancer.sanger.ac.uk/cosmic/ browse/genome) revealed that taar1 is overexpressed in at least 19 cancer types and in 16% of esophageal cancers",1
information on how to obtain the project talent data files is available on the air website (http://www.air.org/) and from susan lapham (slapham@air.org),0
supplementary information accompanies this paper at https://doi.org/10.1038/s41598-019-44922-9,0
each lasted between 20 and 30years. 2. bureau of justice statistics (http://www.ojp.usdoj.gov/bjs),1
"for example, barclays us treasury bond index adjusts its composition on the last calendar day of each month; see, https://ecommerce.barcap.com/indices.",0
downloaded from https://academic.oup.com/qje/article-abstract/129/4/1899/1854915 by university of melbourne user on 17 january 2020,0
"the method is implemented and documented in the package branchr for the r software [52] , available on github (http://github.com/reconhub/branchr)",1
"similarly, antigenicity index of the predicted epitopes was analysed using vaxijen v2.0 online antigen prediction tool http://www.ddg-pharmfac.net/vaxijen/vaxijen/vaxijen.html [22]",1
non-saturated films were scanned and relative protein values quantified by gel densitometry using the imagej software according to luke miller's instructions available in http://lukemiller.org/index.php/2010/11/analyzing-gels-andwestern-blots-with-image-j/,0
"for more details on notations used see gwips-viz browser at http://gwips.ucc.ie of frameshifting (24,348,655-657,658).",0
"although we are prevented from sharing these data ourselves owing to contractual obligations, information on how to obtain the project talent data files is available on the air website (http://www.air.org/).",0
data in year 2000 constant reais are from the research and analysis institute (ipea): http://www.ipeadata.gov.br/,1
"unfortunately, however, no cross-national data is available to measure this type of social policy intervention.18 cook 2010, 673. 19 shantz 2008, 798. 20 nullmeier and kaufmann 2010, 86. https://doi.org/10.1017/s0043887111000025",0
downloaded from https://academic.oup.com/jpart/article-abstract/27/3/400/3063828,0
"downloaded from https://www.cambridge.org/core. university of melbourne library, on 14 aug 2019 at 21:08:10, subject to the cambridge core terms of use, available at https:/",0
"to identify the independence and/or redundancy of the gene expression over time (i.e., 12-, 24-, and 48-hrs p.i.) and at each time point, we produced venn diagrams at venny website (http:// bioinfogp.cnb.csic.es/tools/venny/index.html)",0
"s influential taxonomy of occupations we tested whether vocational character traits realistic, investigative, artistic, social, enterprising, and conventional (together: riasec) offered a better interpretation of the occupations' model, we obtained up-to-date (i.e., 2008-2013) riasec scores for the 150 occupations from the o*net website (for the scores, see https://www.onetcenter.org/dl_files/ database/db_20_3_excel/interests.xlsx;",1
"furthermore, their production platform is rapidly scalable and has been used to successfully produce 10 million doses of a monovalent h1n1 vlp vaccine within 30 days under the defense advanced research projects agency (darpa) blue angel programme [https://www.rt.com/ usa/future-vaccine-darpa-research-255/].",0
"simultaneously, the development of viral vectors, together with agroinfection, culminated in rapid transient expression systems that successfully express high levels 1 https://clinicaltrials.gov of large and complex pharmaceutical proteins and antimicrobial peptides (fischer and emans, 2000; chen et al., 2013; peyret and lomonossoff, 2013; loh et al., 2017; leite et al., 2019) and enabled the production of plant-virus based vlps against chronic and infectious diseases (hefferon, 2018; sahithi et al., 2019)",0
"for pg9 and ch01 v2-apex bnab inferred germline antibody designs, the heavy and the light chain v-gene of the mature abs were reverted to their corresponding closest inferred germline gene sequence as determined using the immunogenetics (imgt) website (http://imgt. cines.fr/) (brochet et al., 2008)",0
no other direct contact with animals was mentioned. page 2 of 6 http://www.ete-online.com/content/11/1/16,0
trees were visualized using figtree (http://tree.bio.ed.ac.uk/software/figtree/) and highlighted using adobe illustrator cc 2015.3 (http://www.adobe.com/uk/products/illustrator/features.html).,1
"specifically, an outbreak at a poultry farm in mirpur, dhaka, was reported on january 7, 2009 (http://www.oie.int/eng/info_ev/en_ai_avianinfluenza.htm), and hp h5n1-subtype viruses were isolated 2 days later from chickens at a poultry market in dhaka",0
"secondary structures in the hrv a2 structural proteins were predicted using amino acid sequences submitted to the jpred web server (http://www.compbio.dundee.ac.uk/,www-jpred/ submit.html)",1
"supplementary data associated with this article can be found, in the online version, at http://dx.doi.org/10.1016/j.cognition.2016. 01.016.",1
the additional file and the software of our paper are available from http://www.rna.uni-jena.de/rnagraphdist.html,1
"for example, research has been carried out in order to understand differences in motivations between public sector and private sector workers downloaded from https://academic.oup.com/jpart/article-abstract/27/1/68/2629341 by university of melbourne library user on 20 september 2019 across various countries.",0
"the meta-analysis was performed using review manager version 5.0 for windows (cochrane collaboration, http://www.cc-ims.net/revman)",1
the specific details on the ffiec 031 consolidated reports of condition and income for a bank with domestic and foreign offices and ffiec 041 consolidated reports of condition and income for a bank with domestic offices only are available at http://www.ffiec.gov/forms031.htm and http://www.ffiec.gov/forms041.htm,0
mean and standard error of the mean (sem) values were calculated and analyzed for statistical significance using graph-pad software (http://www.graphpad.com/),1
"supplementary data associated with this article can be found, in the online version, at http://dx.doi.org/10.1016/j.cognition.2018.01.016.",1
"primers and probes specific for the bacterial 16s, v3 and v4 regions were based on the full length, bacterial 16s sequences (50,000 in july 2012) were used from the nuccore database at the national center for biotechnology information (ncbi, usa, http://www.ncbi.nlm.nih.gov/nuccore)",1
"we used the gorap pipeline (https://github.com/koriege/gorap), a specially developed software suite for genome-wide ncrna screening",1
the sample included 247 adults ages 45-65 (55% female) from the family exchanges study wave 2 (http://sites.utexas.edu/adultfamily project/family-exchanges-study/) who had at least one child over the age of 18,0
"does a criminal past predict worker performance 1057ded from https://academic.oup.com/sf/article-abstract/96/3/1039/4802355 by simon@cos.io, simon@cos.io on 21 novemb",0
"the internet appendix, available on the journal of finance website at http://www.afajof.org/ supplements.asp, describes in detail the process of classifying political systems and selecting election types",0
"for whole genome sequences, mafft software was used for alignment with default parameters (http://mafft.cbrc.jp/alignment/server/)",1
influenza virus was analyzed on days reported as ads days according to tepa (http://www.atmos.pccu.edu.tw/ duststorm/database/database.htm),1
"see schiffres (2002 , p. 64). 5 http://www.prnewswire.com/news-releases/ perritt-capital-management-launches-perritt-low-priced-stock-fundplowx-248540111.html .",0
supplementary data to this article can be found online at http://dx. doi.org/10.1016/j.evolhumbehav.2013.05.003.,1
"the following are available online at http://www.mdpi.com/1999-4915/11/8/750/s1, figure s1: conserved structure of mammarenaviruses glycoprotein 1, figure s2: amino acid sequence alignments of the c-termini of nucleoproteins from representative members of the four arenavirus genera, figure s3: amino acid sequence alignments of the l protein enzymatic domain from representative members of the four arenavirus genera, figure s4: amino acid sequence alignments of zinc-binding (matrix) proteins from representative members of the mammarenavirus and hartmanivirus genera, table s1: genbank accession numbers used for sequence and structural analyses",0
"social forces 93(3) downloaded from https://academic.oup.com/sf/article-abstract/93/3/1211/2332107 by simon@cos.io, simon@cos.io on 21 november 2019",0
large-scale dna-sequencing projects on salmon have been initiated in several laboratories http://www.sal mongenome.no/cgi-bin/sgp.cgi; http://web.uvic.ca/cbr/ grasp/; http://www.abdn.ac.uk/sfirc/salmon/; http:// www.bcgsc.ca/gc/salmon.,0
"illumina datasets are available from http://www.ncbi.nlm.nih.gov/sra/ with the accession numbers erx180664, erx180665, erx180666, erx180667, erx286289",1
"the three gene expression data sets used in the analyses were data set a (gse11238, a microarray of vacv infected hela cells (http://www.be-md.ncbi.nlm.nih.gov/projects/geo/query/acc. cgi?acc = gse11238)), data set b (gse24125, a microarray of macrophages, monocytes and fibroblasts [24] ), and data set c (sra017695, a rna-seq based analysis of gene expression in vacv infected hela cells [25] )",1
"nucleotide and deduced amino acid sequences were aligned and analyzed using bioedit (http://www. mbio.ncsu.edu/bioedit/bioedit.html) and maximum likelihood phylogenetic trees were estimated using raxml v8.2x with a gtrgamma substitution model (https://sco.h-its.org/ exelixis/software.html), followed by annotation with amino acid substitutions defining nodes and individual virus gene products using treesub (https://github.com/tamuri/treesub/blob/ master/readme.md).",1
"the aggregated data for the 2003 iraq poll and post-wa iraq poll are available from the gallup international web site, at http://www.gallup-internationa .com",1
"these peptides were further verified as having an absence of shared sequence homology with the human or murine proteins using the blast search engine http://www.ncbi.nlm.nih.gov/blast/, to avoid any autoreactive response.",1
all sequences were submitted for blast analysis (http://blast.ncbi.nlm.nih.gov/blast.cgi/) to identify their closely related counterparts.,1
numbers in parentheses are t-statistics. nn ¼ significance at the 1% level. 17 see http://www.nyse.com/attachment/newmarketmodelrollout.xls.,1
"in this work weattemptto characterize the main proteins of m. haemolytica in a
polyvalent inactivated brd line of vaccines currently commercialized in central
and southamerica(neumosan,virbacuruguays.a.(formersantaelena), http://
www.santaelena.com.uy",0
"to predict which t. marneffei mco participates in conidial dhn-melanin synthesis, we combined 55 fungal mco sequences and performed alignments using clustalw (http://www.genome.jp/ tools/clustalw/)",1
"in addition, the transfac database (http://www.gene-regulation.com/pub/databases.html) was employed for exploring transcription factors (tfs), their dnabinding sites, and regulated genes",1
"the online repository biogps (http://www.biogps.org) is another abundant source of processed and searchable microarray expression datasets (wu et al., 2013)",1
"we compiled and curated complete viral genome (proteome) data from insdc (which feeds into uniprot) as well as a range of other specialized viral genome resources including vipr (9), ird (10), the hiv database (https://www.hiv.lanl. gov/), papillomavirus episteme (11) and the hcv database (https://hcv.lanl.gov/) and hbv database (12)",1
"during december 2015 until february 2016 and april 2016 until june 2016, the average temperature and humidity in israel were 19 \u2022 c, 57% and 25 \u2022 c, 66% respectively (an average data from tel-aviv station #2410 at 2 pm, collected from israel meteorological service database, https://ims.data.gov.il/ims)",1
supplementary materials: supplementary materials can be found at http://www.mdpi.com/1422-0067/21/5/1831/ s1. table s1,0
the assembled sequence data were uploaded to the genbank database (http://www.ncbi.nlm.nih.gov/nuccore) at the accession number of kx505867.,1
materials and data for the experiment are available at https://figshare.com/articles/mcclung_and_reicher_ representing_other_minds_data/5401633,1
the scope manual and training materials are available for download at http://casaa.unm.edu/codinginst.html,0
a full description of the aalborg commitments can be found at http://www.sustainablecities.eu,0
the market-level broadband-penetration data are from the current population survey (2003)-a household survey conducted jointly by the census bureau and the bureau of labor statistics (http:// www.census.gov/cps/).,1
"the samples were obtained from the nantes university hospital center for biological resources (http://relib.fr), under the cancerology program approved by the ministry of research (approval dc-2011-1399)",0
for the numerical solution of the initial value problem for the system of delay-differential equations (6)-(9) we used either the matlab code dde23 (http:// www.mathworks.com) or our original solver for stiff systems of delay equations [49] .,0
supplementary data to this article can be found online at http://dx.doi.org/10.1016/j.jesp.2015.11.005,1
"the internet sources include http://www.cidcm.umd.edu/polity/data/, http://www.binghamton.edu/cdp/era/searchera.html, and http://www.electionresources.org/.",1
"although no outbreaks were reported at commercial poultry operations in the dhaka district in janurary 2010, an h5n1-subtype outbreak was reported at a farm in the sirajgonji district, and another was reported in the jaipurhat district (http://www.oie.int/eng/in-fo_ev/en_ai_avianinfluenza.htm)",0
"then converted data were subsequently deconvolved into mass feature (mf) list using the ms-dial software (http://prime. psc.riken.jp/, version 2.46) 51, 52 .",1
"the phylogenetic tree was analysed using mega 7.0 software (available at http://www.megasoftware.net/) with the neighbour-joining method with 1,000 bootstrap replicates",1
participants were enrolled regardless of whether they were involved in community-based treatments. demographic data are presented in (http://depts.washington.edu/uwruca/ruca-data.php).,1
"i-mutant 2.0 (http://folding.uib.es/i-mutant/i-mutant2.0. html), a neural network based tool, predicts the change in the stability of the protein upon mutation (capriotti et al. 2005)",1
"lung samples were randomly excised from three different lung areas (cranial, medial, caudal) and stored in rnalater (ambion, http://www.ambion.com/)",0
"participants for this study were involved in an ongoing study (the 2008 flourishing families study; http://flourishingfamilies.byu.edu/) of family life involving families with a child between ages 10 and 14 living in the greater metropolitan seattle, washington, area",0
"until 16 january 2017, 918 h7n9infected human cases with at least 359 deaths have been reported to world health organization (http://101. 96.8.165/www.who.int/influenza/human_animal_inter face/influenza_summary_ira_ha_interface_01_16_ 2017_final.pdf?ua = 1)",0
an electronic companion to this paper is available as part of the online version that can be found at http:// mansci.journal.informs.org/.,0
"the data come from the factory establishment and management information system (femis) database of manufacturing industries (http://www.femis.go.kr/) , compiled and managed by the korean ministry of k0wledge eco0my (http://www.mke.go.kr) since 2000",1
downloaded from https://academic.oup.com/jpart/article-abstract/22/2/195/912272 by the university of melbourne user on 20 september 2019,0
"this content downloaded from 128.250.144.144 on fri, 09 aug 2019 19:14:15 utc all use subject to https://about.jstor.org/terms 65)",0
material for this article can be found online at http://journal.frontiersin.org/article/10.3389/fimmu.2017.01237/ full#supplementary-material.,0
"although mpla is known to augment a th1 biased response the mpla and mpla + alum adjuvant formulations were not sufficient to influence the igg response towards a th1 phenotype nor were adjuplex and addavax sufficient to influence the igg response towards the expected balanced th1/th2 associated raw data is reported in s1 table. https://doi.org/10.1371/journal.pone.0186854.g001""",0
"if this politically dominant group could implicitly tax the rosenwald subsidy, it is possible that white over to black ones. however, the rosenwald fund remained firm and refused to make final payment on buildings that did 0t meet its standards for the exterior or interior"" (http://www.preservationnation.org/travel-and-sites/sites/southern-region/rosenwaldschools/development-of-rosenwald-plans/community-school-plans.html)",0
downloaded from https://academic.oup.com/jcr/article-abstract/39/1/111/1821198 by claude moore health sciences library user on 24 april 2019,0
the full contents of the supplement are available online at http:// www.microbialcellfactories.com/supplements/10/s1,0
the read alignment is saved in the ace file format and can be viewed with common read alignment program like tablet (freely available on http:// bioinf.scri.ac.uk/tablet/),0
the scripts used for the identification of lncrnas can be found at https://github.com/rnajena/bats ncrna. table 3),1
we used the module-map method as implemented in the software package genomica (available at http://genomica.weizmann.ac.il) using the log-ratio compendium and default settings.,1
voting data are matched on the primary county for each group and were compiled from polidata demographic and political guides (http://www.polidata.org),1
metaboanalyst 4.0 (http:// www.metaboanalyst.ca) was used for univariate and multivariate statistical analysis for the normalized mfs subjected to the pareto scaling method 54,1
"gene sequences of viruses from georgia generated by crick worldwide influenza centre and cdc,and influenza viruses from various countries, were downloaded from the epiflu database of
the global initiative on sharing all influenza data (gisaid) (http://www.gisaid.org).",1
supplementary information accompanies this paper at https://doi.org/10. 1186/s12986-020-00439-x.,0
the images were analyzed by image j software 1.47 (http://imagej.nih.gov/ij/) and merged images were prepared,1
"transcription factor analysis of the taar1 5' untranslated region (input sequence: human dna sequence from clone rp11-295f4 on chromosome 6, complete sequence, genbank: al513524.8) was carried out with the transcription factor (tf) binding site predictor programs lasagna-search 2.0 (lee and huang, 2013, http://biogrid-lasagna.engr.uconn .edu/lasagna_ search/) and matinspector (quandt et al., 1995; cartharius et al., 2005, bioinformatics) which is available as a free trial or part of a software suite from genomatix available at https://www. genomatix.de/.",1
sift (http://sift.bii.a-star.edu.sg/) performs analysis based on different algorithms and it interprets the homologous sequences using the swiss-prot (version 51.3) and trembl (version 34.3) (kumar et al. 2009 ),1
"supplementary materials: the following are available online at http://www.mdpi.com/2077-0383/9/2/523/s1, figure s1 : sensitivity analysis with varying the start point of exponential growth in cumulative incidence from 1 to 10 december 2019, figure s2 : sensitivity analysis with varying the cutoff date from 15 to 24 january 2020 in estimation scenario 1, figure s3 : sensitivity analysis with varying the cutoff date from 15 to 24 january 2020 in estimation scenario 2, table s1 : sensitivity analysis with varying the start point of exponential growth in cumulative incidence from 1 to 10 december 2019 in estimation scenario 1, table s2 : sensitivity analysis with varying the catchment population size in wuhan airport, table s3 : sensitivity analysis with varying the detection time window. "",",0
"we nonetheless run a large battery of robustness tests of the basic model specification, as described in section iii and the internet appendix (which can be found at http://www.afajof.org/supplements.asp)",0
the rna transcript interrogated by each probeset is shown as the gene symbol and name approved by the hugo gene nomenclature committee at the european bioinformatics institute (http://www.genenames.org,0
the data source is http://www.icc-cpl.int/asp/statesparties.html (0t available),1
